127.0.0.1 - - [01/Nov/2016:12:36:32 +0800] "GET / HTTP/1.1" 404 994
0:0:0:0:0:0:0:1 - - [01/Nov/2016:12:39:06 +0800] "GET /assets/flash/ZeroClipboard.swf?noCache=1477975146615 HTTP/1.1" 404 1054
0:0:0:0:0:0:0:1 - - [01/Nov/2016:12:39:08 +0800] "GET /LinTest/table/monthbaobiao?oneMonth=06 HTTP/1.1" 200 14471
0:0:0:0:0:0:0:1 - - [01/Nov/2016:12:39:08 +0800] "GET /LinTest/static/js/ie10-viewport-bug-workaround.js HTTP/1.1" 404 952
0:0:0:0:0:0:0:1 - - [01/Nov/2016:12:39:08 +0800] "GET /assets/flash/ZeroClipboard.swf?noCache=1477975148917 HTTP/1.1" 404 1054
0:0:0:0:0:0:0:1 - - [01/Nov/2016:12:39:09 +0800] "GET /LinTest/table/monthbaobiao?oneMonth=09 HTTP/1.1" 200 14983
0:0:0:0:0:0:0:1 - - [01/Nov/2016:12:39:09 +0800] "GET /LinTest/static/js/ie10-viewport-bug-workaround.js HTTP/1.1" 404 952
0:0:0:0:0:0:0:1 - - [01/Nov/2016:12:39:09 +0800] "GET /assets/flash/ZeroClipboard.swf?noCache=1477975149813 HTTP/1.1" 404 1054
0:0:0:0:0:0:0:1 - - [01/Nov/2016:12:39:13 +0800] "GET /LinTest/table/monthbaobiao?oneMonth=10 HTTP/1.1" 200 14890
0:0:0:0:0:0:0:1 - - [01/Nov/2016:12:39:13 +0800] "GET /LinTest/static/js/ie10-viewport-bug-workaround.js HTTP/1.1" 404 952
0:0:0:0:0:0:0:1 - - [01/Nov/2016:12:39:13 +0800] "GET /assets/flash/ZeroClipboard.swf?noCache=1477975153268 HTTP/1.1" 404 1054
0:0:0:0:0:0:0:1 - - [01/Nov/2016:12:39:15 +0800] "GET /LinTest/table/monthbaobiao?oneMonth=10 HTTP/1.1" 200 14890
0:0:0:0:0:0:0:1 - - [01/Nov/2016:12:39:15 +0800] "GET /LinTest/static/js/ie10-viewport-bug-workaround.js HTTP/1.1" 404 952
0:0:0:0:0:0:0:1 - - [01/Nov/2016:12:39:16 +0800] "GET /assets/flash/ZeroClipboard.swf?noCache=1477975155974 HTTP/1.1" 404 1054
0:0:0:0:0:0:0:1 - - [01/Nov/2016:12:39:17 +0800] "GET /LinTest/table/monthbaobiao?oneMonth=11 HTTP/1.1" 200 14471
0:0:0:0:0:0:0:1 - - [01/Nov/2016:12:39:17 +0800] "GET /LinTest/static/js/ie10-viewport-bug-workaround.js HTTP/1.1" 404 952
0:0:0:0:0:0:0:1 - - [01/Nov/2016:12:39:17 +0800] "GET /assets/flash/ZeroClipboard.swf?noCache=1477975157096 HTTP/1.1" 404 1054
0:0:0:0:0:0:0:1 - - [01/Nov/2016:12:39:18 +0800] "GET /LinTest/table/monthbaobiao?oneMonth=09 HTTP/1.1" 200 14983
0:0:0:0:0:0:0:1 - - [01/Nov/2016:12:39:18 +0800] "GET /LinTest/static/js/ie10-viewport-bug-workaround.js HTTP/1.1" 404 952
0:0:0:0:0:0:0:1 - - [01/Nov/2016:12:39:18 +0800] "GET /assets/flash/ZeroClipboard.swf?noCache=1477975158237 HTTP/1.1" 404 1054
0:0:0:0:0:0:0:1 - - [01/Nov/2016:12:40:04 +0800] "GET /LinTest/table/yue HTTP/1.1" 200 15963
0:0:0:0:0:0:0:1 - - [01/Nov/2016:12:40:04 +0800] "GET /LinTest/static/js/ie10-viewport-bug-workaround.js HTTP/1.1" 404 952
0:0:0:0:0:0:0:1 - - [01/Nov/2016:12:40:04 +0800] "GET /assets/flash/ZeroClipboard.swf?noCache=1477975204171 HTTP/1.1" 404 1054
0:0:0:0:0:0:0:1 - - [01/Nov/2016:12:40:07 +0800] "GET /LinTest/table/yearbaobiao HTTP/1.1" 200 14967
0:0:0:0:0:0:0:1 - - [01/Nov/2016:12:40:07 +0800] "GET /LinTest/static/js/ie10-viewport-bug-workaround.js HTTP/1.1" 404 952
0:0:0:0:0:0:0:1 - - [01/Nov/2016:12:40:07 +0800] "GET /assets/flash/ZeroClipboard.swf?noCache=1477975207170 HTTP/1.1" 404 1054
0:0:0:0:0:0:0:1 - - [01/Nov/2016:12:40:08 +0800] "GET /LinTest/table/yue HTTP/1.1" 200 15963
0:0:0:0:0:0:0:1 - - [01/Nov/2016:12:40:08 +0800] "GET /LinTest/static/js/ie10-viewport-bug-workaround.js HTTP/1.1" 404 952
0:0:0:0:0:0:0:1 - - [01/Nov/2016:12:40:09 +0800] "GET /assets/flash/ZeroClipboard.swf?noCache=1477975209024 HTTP/1.1" 404 1054
0:0:0:0:0:0:0:1 - - [01/Nov/2016:12:40:10 +0800] "GET /LinTest/table/monthbaobiao?oneMonth=01 HTTP/1.1" 200 14471
0:0:0:0:0:0:0:1 - - [01/Nov/2016:12:40:10 +0800] "GET /LinTest/static/js/ie10-viewport-bug-workaround.js HTTP/1.1" 404 952
0:0:0:0:0:0:0:1 - - [01/Nov/2016:12:40:10 +0800] "GET /assets/flash/ZeroClipboard.swf?noCache=1477975210753 HTTP/1.1" 404 1054
0:0:0:0:0:0:0:1 - - [01/Nov/2016:12:40:12 +0800] "GET /LinTest/table/yue HTTP/1.1" 200 15963
0:0:0:0:0:0:0:1 - - [01/Nov/2016:12:40:12 +0800] "GET /LinTest/static/js/ie10-viewport-bug-workaround.js HTTP/1.1" 404 952
0:0:0:0:0:0:0:1 - - [01/Nov/2016:12:40:13 +0800] "GET /assets/flash/ZeroClipboard.swf?noCache=1477975212943 HTTP/1.1" 404 1054
0:0:0:0:0:0:0:1 - - [01/Nov/2016:12:40:14 +0800] "GET /LinTest/table/yue HTTP/1.1" 200 15963
0:0:0:0:0:0:0:1 - - [01/Nov/2016:12:40:14 +0800] "GET /LinTest/static/js/ie10-viewport-bug-workaround.js HTTP/1.1" 404 952
0:0:0:0:0:0:0:1 - - [01/Nov/2016:12:40:14 +0800] "GET /assets/flash/ZeroClipboard.swf?noCache=1477975214862 HTTP/1.1" 404 1054
0:0:0:0:0:0:0:1 - - [01/Nov/2016:12:40:15 +0800] "GET /LinTest/table/yearbaobiao HTTP/1.1" 200 14967
0:0:0:0:0:0:0:1 - - [01/Nov/2016:12:40:15 +0800] "GET /LinTest/static/js/ie10-viewport-bug-workaround.js HTTP/1.1" 404 952
0:0:0:0:0:0:0:1 - - [01/Nov/2016:12:40:15 +0800] "GET /assets/flash/ZeroClipboard.swf?noCache=1477975215449 HTTP/1.1" 404 1054
0:0:0:0:0:0:0:1 - - [01/Nov/2016:12:40:16 +0800] "GET /LinTest/table/yue HTTP/1.1" 200 15963
0:0:0:0:0:0:0:1 - - [01/Nov/2016:12:40:16 +0800] "GET /LinTest/static/js/ie10-viewport-bug-workaround.js HTTP/1.1" 404 952
0:0:0:0:0:0:0:1 - - [01/Nov/2016:12:40:16 +0800] "GET /assets/flash/ZeroClipboard.swf?noCache=1477975216301 HTTP/1.1" 404 1054
0:0:0:0:0:0:0:1 - - [01/Nov/2016:12:40:17 +0800] "GET /LinTest/table/monthbaobiao?oneMonth=01 HTTP/1.1" 200 14471
0:0:0:0:0:0:0:1 - - [01/Nov/2016:12:40:17 +0800] "GET /LinTest/static/js/ie10-viewport-bug-workaround.js HTTP/1.1" 404 952
0:0:0:0:0:0:0:1 - - [01/Nov/2016:12:40:17 +0800] "GET /assets/flash/ZeroClipboard.swf?noCache=1477975217205 HTTP/1.1" 404 1054
0:0:0:0:0:0:0:1 - - [01/Nov/2016:12:40:34 +0800] "GET /LinTest/table/yearbaobiao HTTP/1.1" 200 14967
0:0:0:0:0:0:0:1 - - [01/Nov/2016:12:40:34 +0800] "GET /LinTest/static/js/ie10-viewport-bug-workaround.js HTTP/1.1" 404 952
0:0:0:0:0:0:0:1 - - [01/Nov/2016:12:40:34 +0800] "GET /assets/flash/ZeroClipboard.swf?noCache=1477975234500 HTTP/1.1" 404 1054
